            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463487.500000000, A.D. 2032-Sep-12 00:00:00.0000, -1.223095916638327E+00,  1.121219125508331E+00,  5.349122153597445E-02, -8.950399844004159E-03, -9.112318663870167E-03,  2.844977398021584E-05,  9.587981903627536E-03,  1.660107604790853E+00,  4.408228411668990E-04,
2463488.500000000, A.D. 2032-Sep-13 00:00:00.0000, -1.232006574358140E+00,  1.112070451895000E+00,  5.351793544243444E-02, -8.870829082561468E-03, -9.184920296104451E-03,  2.497820185866728E-05,  9.590500021345403E-03,  1.660543603358144E+00,  4.311708923278436E-04,
2463489.500000000, A.D. 2032-Sep-14 00:00:00.0000, -1.240837402460140E+00,  1.102849501804870E+00,  5.354117824443138E-02, -8.790741379599286E-03, -9.256871229386961E-03,  2.150759207090321E-05,  9.592962334974472E-03,  1.660969939746978E+00,  4.214985477021480E-04,
2463490.500000000, A.D. 2032-Sep-15 00:00:00.0000, -1.249587886318160E+00,  1.093556927193017E+00,  5.356095099322802E-02, -8.710141346445922E-03, -9.328168952965784E-03,  1.803811304634215E-05,  9.595368728196125E-03,  1.661386593817411E+00,  4.118063063287703E-04,
2463491.500000000, A.D. 2032-Sep-16 00:00:00.0000, -1.258257515909251E+00,  1.084193382501430E+00,  5.357725490514458E-02, -8.629033589805584E-03, -9.398810981492770E-03,  1.456993390747399E-05,  9.597719087496516E-03,  1.661793545915130E+00,  4.020946636815673E-04,
2463492.500000000, A.D. 2032-Sep-17 00:00:00.0000, -1.266845785807011E+00,  1.074759524640378E+00,  5.359009136136952E-02, -8.547422707650888E-03, -9.468794860328318E-03,  1.110322180343012E-05,  9.600013302162737E-03,  1.662190776870788E+00,  3.923641049155639E-04,
2463493.500000000, A.D. 2032-Sep-18 00:00:00.0000, -1.275352195173884E+00,  1.065256012970651E+00,  5.359946190724687E-02, -8.465313288691901E-03, -9.538118161093553E-03,  7.638141540005712E-06,  9.602251264275540E-03,  1.662578267998748E+00,  3.826151072458148E-04,
2463494.500000000, A.D. 2032-Sep-19 00:00:00.0000, -1.283776247752867E+00,  1.055683509285461E+00,  5.360536825118969E-02, -8.382709909825849E-03, -9.606778471563555E-03,  4.174854778144218E-06,  9.604432868695887E-03,  1.662956001094750E+00,  3.728481441892458E-04,
2463495.500000000, A.D. 2032-Sep-20 00:00:00.0000, -1.292117451860012E+00,  1.046042677792100E+00,  5.360781226384895E-02, -8.299617133074843E-03, -9.674773386933932E-03,  7.135192637174714E-07,  9.606558013051903E-03,  1.663323958433652E+00,  3.630636881330516E-04,
2463496.500000000, A.D. 2032-Sep-21 00:00:00.0000, -1.300375320378245E+00,  1.036334185094675E+00,  5.360679597785017E-02, -8.216039510701607E-03, -9.742100509081053E-03, -2.745708307817457E-06,  9.608626597733788E-03,  1.663682122768553E+00,  3.532622140441667E-04,
2463497.500000000, A.D. 2032-Sep-22 00:00:00.0000, -1.308549370751608E+00,  1.026558700178339E+00,  5.360232158771210E-02, -8.131981596495504E-03, -9.808757454732277E-03, -6.202667324048769E-06,  9.610638525894052E-03,  1.664030477330828E+00,  3.434442027236175E-04,
2463498.500000000, A.D. 2032-Sep-23 00:00:00.0000, -1.316639124978890E+00,  1.016716894393675E+00,  5.359439144939855E-02, -8.047447949773134E-03, -9.874741862814682E-03, -9.657192228742368E-06,  9.612593703443233E-03,  1.664369005829395E+00,  3.336101392881920E-04,
2463499.500000000, A.D. 2032-Sep-24 00:00:00.0000, -1.324644109606907E+00,  1.006809441440068E+00,  5.358300807955374E-02, -7.962443128292990E-03, -9.940051394051228E-03, -1.310911636308230E-05,  9.614492039038264E-03,  1.664697692448689E+00,  3.237605077485453E-04,
2463500.500000000, A.D. 2032-Sep-25 00:00:00.0000, -1.332563855724562E+00,  9.968370173486757E-01,  5.356817415494219E-02, -7.876971678531216E-03, -1.000468372876066E-02, -1.655827665035238E-05,  9.616333444070957E-03,  1.665016521846678E+00,  3.138957843224008E-04,
2463501.500000000, A.D. 2032-Sep-26 00:00:00.0000, -1.340397898957753E+00,  9.868003004665629E-01,  5.354989251220833E-02, -7.791038131416552E-03, -1.006863656664567E-02, -2.000451566992891E-05,  9.618117832662722E-03,  1.665325479153948E+00,  3.040164337059433E-04,
2463502.500000000, A.D. 2032-Sep-27 00:00:00.0000, -1.348145779464015E+00,  9.766999714424602E-01,  5.352816614748857E-02, -7.704647005418133E-03, -1.013190762240521E-02, -2.344768001239168E-05,  9.619845121661759E-03,  1.665624549973208E+00,  2.941229137443410E-04,
2463503.500000000, A.D. 2032-Sep-28 00:00:00.0000, -1.355807041926462E+00,  9.665367132130400E-01,  5.350299821563413E-02, -7.617802814464040E-03, -1.019449461594741E-02, -2.688761587783025E-05,  9.621515230636309E-03,  1.665913720378133E+00,  2.842156871845194E-04,
2463504.500000000, A.D. 2032-Sep-29 00:00:00.0000, -1.363381235548108E+00,  9.563112109885400E-01,  5.347439202950383E-02, -7.530510074924894E-03, -1.025639526924037E-02, -3.032416537261451E-05,  9.623128081865284E-03,  1.666192976911732E+00,  2.742952286920469E-04,
2463505.500000000, A.D. 2032-Sep-30 00:00:00.0000, -1.370867914047705E+00,  9.460241522379751E-01,  5.344235105981198E-02, -7.442773305481853E-03, -1.031760731660600E-02, -3.375716721634838E-05,  9.624683600332673E-03,  1.666462306585386E+00,  2.643620183170310E-04,
2463506.500000000, A.D. 2032-Oct-01 00:00:00.0000, -1.378266635656430E+00,  9.356762266751376E-01,  5.340687893526450E-02, -7.354597022548840E-03, -1.037812851635828E-02, -3.718645999451005E-05,  9.626181713726896E-03,  1.666721696878733E+00,  2.544165308272953E-04,
2463507.500000000, A.D. 2032-Oct-02 00:00:00.0000, -1.385576963113941E+00,  9.252681262456814E-01,  5.336797944232242E-02, -7.265985738080153E-03, -1.043795665192214E-02, -4.061188374370920E-05,  9.627622352438728E-03,  1.666971135739309E+00,  2.444592332327253E-04,
2463508.500000000, A.D. 2032-Oct-03 00:00:00.0000, -1.392798463663489E+00,  9.148005451142096E-01,  5.332565652441542E-02, -7.176943957861350E-03, -1.049708952392797E-02, -4.403328063669143E-05,  9.629005449552518E-03,  1.667210611581029E+00,  2.344905876868589E-04,
2463509.500000000, A.D. 2032-Oct-04 00:00:00.0000, -1.399930709047257E+00,  9.042741796507358E-01,  5.327991428111650E-02, -7.087476177002441E-03, -1.055552494083645E-02, -4.745049662770175E-05,  9.630330940834403E-03,  1.667440113282144E+00,  2.245110524773280E-04,
2463510.500000000, A.D. 2032-Oct-05 00:00:00.0000, -1.406973275502994E+00,  8.936897284175137E-01,  5.323075696779918E-02, -6.997586878734840E-03, -1.061326071388381E-02, -5.086338147782148E-05,  9.631598764726038E-03,  1.667659630184157E+00,  2.145210830808015E-04,
2463511.500000000, A.D. 2032-Oct-06 00:00:00.0000, -1.413925743761559E+00,  8.830478921574112E-01,  5.317818899567758E-02, -6.907280543610174E-03, -1.067029465892374E-02, -5.427178421562681E-05,  9.632808862345792E-03,  1.667869152092029E+00,  2.045211383079124E-04,
2463512.500000000, A.D. 2032-Oct-07 00:00:00.0000, -1.420787699044298E+00,  8.723493737831910E-01,  5.312221493170892E-02, -6.816561660790265E-03, -1.072662460367389E-02, -5.767554834176192E-05,  9.633961177489835E-03,  1.668068669274370E+00,  1.945116857037532E-04,
2463513.500000000, A.D. 2032-Oct-08 00:00:00.0000, -1.427558731059964E+00,  8.615948783660200E-01,  5.306283949812777E-02, -6.725434727580937E-03, -1.078224839252790E-02, -6.107451285557930E-05,  9.635055656626359E-03,  1.668258172462433E+00,  1.844931985151801E-04,
2463514.500000000, A.D. 2032-Oct-09 00:00:00.0000, -1.434238434002047E+00,  8.507851131229011E-01,  5.300006757197128E-02, -6.633904239339130E-03, -1.083716388636009E-02, -6.446851743565478E-05,  9.636092248886591E-03,  1.668437652848564E+00,  1.744661469870767E-04,
2463515.500000000, A.D. 2032-Oct-10 00:00:00.0000, -1.440826406547146E+00,  8.399207874044631E-01,  5.293390418494285E-02, -6.541974681439098E-03, -1.089136896246246E-02, -6.785740639317517E-05,  9.637070906060394E-03,  1.668607102085436E+00,  1.644309911693042E-04,
2463516.500000000, A.D. 2032-Oct-11 00:00:00.0000, -1.447322251853647E+00,  8.290026126842975E-01,  5.286435452334670E-02, -6.449650528873730E-03, -1.094486151351285E-02, -7.124102891911297E-05,  9.637991582596130E-03,  1.668766512286027E+00,  1.543881807565135E-04,
2463517.500000000, A.D. 2032-Oct-12 00:00:00.0000, -1.453725577559688E+00,  8.180313025492930E-01,  5.279142392762870E-02, -6.356936251052484E-03, -1.099763943979494E-02, -7.461923645298645E-05,  9.638854235597811E-03,  1.668915876023129E+00,  1.443381628064590E-04,
2463518.500000000, A.D. 2032-Oct-13 00:00:00.0000, -1.460035995780884E+00,  8.070075726896452E-01,  5.271511789168337E-02, -6.263836318365123E-03, -1.104970063930647E-02, -7.799187886583375E-05,  9.639658824817788E-03,  1.669055186328075E+00,  1.342813918710605E-04,
2463519.500000000, A.D. 2032-Oct-14 00:00:00.0000, -1.466253123109272E+00,  7.959321408882001E-01,  5.263544206257363E-02, -6.170355206905052E-03, -1.110104300967717E-02, -8.135880214424648E-05,  9.640405312651701E-03,  1.669184436689873E+00,  1.242183325938421E-04,
2463520.500000000, A.D. 2032-Oct-15 00:00:00.0000, -1.472376580613773E+00,  7.848057270100489E-01,  5.255240224081279E-02, -6.076497398004706E-03, -1.115166446191239E-02, -8.471984960045848E-05,  9.641093664140114E-03,  1.669303621055486E+00,  1.141494522397957E-04,
2463521.500000000, A.D. 2032-Oct-16 00:00:00.0000, -1.478405993840774E+00,  7.736290529931052E-01,  5.246600438058494E-02, -5.982267375309464E-03, -1.120156292937409E-02, -8.807486431733084E-05,  9.641723846971666E-03,  1.669412733830373E+00,  1.040752137462930E-04,
2463522.500000000, A.D. 2032-Oct-17 00:00:00.0000, -1.484340992813701E+00,  7.624028428390562E-01,  5.237625458937702E-02, -5.887669622637432E-03, -1.125073636411683E-02, -9.142369043498444E-05,  9.642295831480002E-03,  1.669511769877964E+00,  9.399607558025439E-05,
2463523.500000000, A.D. 2032-Oct-18 00:00:00.0000, -1.490181212032242E+00,  7.511278226036612E-01,  5.228315912727997E-02, -5.792708620034898E-03, -1.129918272771022E-02, -9.476617471090124E-05,  9.642809590635053E-03,  1.669600724518149E+00,  8.391249227295552E-05,
2463524.500000000, A.D. 2032-Oct-19 00:00:00.0000, -1.495926290472547E+00,  7.398047203867134E-01,  5.218672440658311E-02, -5.697388838911917E-03, -1.134689998459939E-02, -9.810216837575263E-05,  9.643265100036647E-03,  1.669679593526167E+00,  7.382491255439573E-05,
2463525.500000000, A.D. 2032-Oct-20 00:00:00.0000, -1.501575871588674E+00,  7.284342663230899E-01,  5.208695699184347E-02, -5.601714744696466E-03, -1.139388609995234E-02, -1.014315255047057E-04,  9.643662337915554E-03,  1.669748373132795E+00,  6.373378203378011E-05,
2463526.500000000, A.D. 2032-Oct-21 00:00:00.0000, -1.507129603314295E+00,  7.170171925752464E-01,  5.198386360002300E-02, -5.505690809132944E-03, -1.144013904194972E-02, -1.047540971965498E-04,  9.644001285137725E-03,  1.669807060025073E+00,  5.363955276898158E-05,
2463527.500000000, A.D. 2032-Oct-22 00:00:00.0000, -1.512587138064027E+00,  7.055542333256533E-01,  5.187745110032864E-02, -5.409321518909939E-03, -1.148565678753331E-02, -1.080697281218845E-04,  9.644281925204161E-03,  1.669855651346290E+00,  4.354268831069379E-05,
2463528.500000000, A.D. 2032-Oct-23 00:00:00.0000, -1.517948132734887E+00,  6.940461247678967E-01,  5.176772651389436E-02, -5.312611370235513E-03, -1.153043732644038E-02, -1.113782598469592E-04,  9.644504244246030E-03,  1.669894144695131E+00,  3.344365688216621E-05,
2463529.500000000, A.D. 2032-Oct-24 00:00:00.0000, -1.523212248708729E+00,  6.824936050972065E-01,  5.165469701371100E-02, -5.215564857982673E-03, -1.157447866255802E-02, -1.146795363677089E-04,  9.644668231021806E-03,  1.669922538125186E+00,  2.334292069805510E-05,
2463530.500000000, A.D. 2032-Oct-25 00:00:00.0000, -1.528379151855457E+00,  6.708974145020652E-01,  5.153836992479111E-02, -5.118186471181570E-03, -1.161777881456719E-02, -1.179734064367058E-04,  9.644773876919451E-03,  1.669940830145328E+00,  1.324093132594247E-05,
2463531.500000000, A.D. 2032-Oct-26 00:00:00.0000, -1.533448512535873E+00,  6.592582951571422E-01,  5.141875272408634E-02, -5.020480695485038E-03, -1.166033581203794E-02, -1.212597223432759E-04,  9.644821175957918E-03,  1.669949019719969E+00,  3.138133297636399E-06,
2463532.500000000, A.D. 2032-Oct-27 00:00:00.0000, -1.538420005603871E+00,  6.475769912163357E-01,  5.129585303997559E-02, -4.922452017608622E-03, -1.170214768499989E-02, -1.245383372613383E-04,  9.644810124783158E-03,  1.669947106268374E+00, -6.965027999711074E-06,
2463533.500000000, A.D. 2032-Oct-28 00:00:00.0000, -1.543293310409185E+00,  6.358542488050701E-01,  5.116967865185106E-02, -4.824104930128531E-03, -1.174321245675640E-02, -1.278091023565265E-04,  9.644740722663313E-03,  1.669935089663827E+00, -1.706809967802991E-05,
2463534.500000000, A.D. 2032-Oct-29 00:00:00.0000, -1.548068110801846E+00,  6.240908160124129E-01,  5.104023749032974E-02, -4.725443935528528E-03, -1.178352815152382E-02, -1.310718652051249E-04,  9.644612971490808E-03,  1.669912970233990E+00, -2.717062119594486E-05,
2463535.500000000, A.D. 2032-Oct-30 00:00:00.0000, -1.552744095137648E+00,  6.122874428839320E-01,  5.090753763779296E-02, -4.626473546550475E-03, -1.182309280896767E-02, -1.343264708476247E-04,  9.644426875789675E-03,  1.669880748762174E+00, -3.727212987035428E-05,
2463536.500000000, A.D. 2032-Oct-31 00:00:00.0000, -1.557320956282996E+00,  6.004448814151493E-01,  5.077158732850816E-02, -4.527198283823816E-03, -1.186190448841444E-02, -1.375727637681143E-04,  9.644182442718962E-03,  1.669838426487933E+00, -4.737216463070638E-05,
2463537.500000000, A.D. 2032-Nov-01 00:00:00.0000, -1.561798391618953E+00,  5.885638855445430E-01,  5.063239494819347E-02, -4.427622672054453E-03, -1.189996126166137E-02, -1.408105896926126E-04,  9.643879682068677E-03,  1.669786005106351E+00, -5.747026695603085E-05,
2463538.500000000, A.D. 2032-Nov-02 00:00:00.0000, -1.566176103045725E+00,  5.766452111457505E-01,  5.048996903360026E-02, -4.327751234296002E-03, -1.193726120507553E-02, -1.440397979313834E-04,  9.643518606254547E-03,  1.669723486767146E+00, -6.756598374100003E-05,
2463539.500000000, A.D. 2032-Nov-03 00:00:00.0000, -1.570453796988498E+00,  5.646896160201237E-01,  5.034431827255887E-02, -4.227588489080912E-03, -1.197380239611310E-02, -1.472602424122114E-04,  9.643099230319035E-03,  1.669650874074839E+00, -7.765886935177272E-05,
2463540.500000000, A.D. 2032-Nov-04 00:00:00.0000, -1.574631184403975E+00,  5.526978598907558E-01,  5.019545150427024E-02, -4.127138957560722E-03, -1.200958291213406E-02, -1.504717780571054E-04,  9.642621571937361E-03,  1.669568170089800E+00, -8.774847905959092E-05,
2463541.500000000, A.D. 2032-Nov-05 00:00:00.0000, -1.578707980786689E+00,  5.406707043972642E-01,  5.004337771939800E-02, -4.026407176562071E-03, -1.204460083187190E-02, -1.536742547171944E-04,  9.642085651421554E-03,  1.669475378328948E+00, -9.783435761404432E-05,
2463542.500000000, A.D. 2032-Nov-06 00:00:00.0000, -1.582683906175237E+00,  5.286089130895897E-01,  4.988810605993390E-02, -3.925397702504543E-03, -1.207885424066273E-02, -1.568675160083229E-04,  9.641491491719972E-03,  1.669372502765669E+00, -1.079160375594057E-04,
2463543.500000000, A.D. 2032-Nov-07 00:00:00.0000, -1.586558685159335E+00,  5.165132514204830E-01,  4.972964581919710E-02, -3.824115102260936E-03, -1.211234123546642E-02, -1.600514043942774E-04,  9.640839118416948E-03,  1.669259547829750E+00, -1.179930498007648E-04,
2463544.500000000, A.D. 2032-Nov-08 00:00:00.0000, -1.590332046887935E+00,  5.043844867382294E-01,  4.956800644214208E-02, -3.722563944129137E-03, -1.214505992749841E-02, -1.632257658773223E-04,  9.640128559737062E-03,  1.669136518408127E+00, -1.280649332486001E-04,
2463545.500000000, A.D. 2032-Nov-09 00:00:00.0000, -1.594003725077488E+00,  4.922233882807133E-01,  4.940319752561775E-02, -3.620748797113155E-03, -1.217700844133168E-02, -1.663904504815343E-04,  9.639359846550854E-03,  1.669003419845870E+00, -1.381312353810092E-04,
2463546.500000000, A.D. 2032-Nov-10 00:00:00.0000, -1.597573458019470E+00,  4.800307271700828E-01,  4.923522881817149E-02, -3.518674234239010E-03, -1.220818490740508E-02, -1.695453104365837E-04,  9.638533012375376E-03,  1.668860257946274E+00, -1.481915070288738E-04,
2463547.500000000, A.D. 2032-Nov-11 00:00:00.0000, -1.601040988587804E+00,  4.678072764067729E-01,  4.906411021963047E-02, -3.416344835377720E-03, -1.223858745120114E-02, -1.726901981809041E-04,  9.637648093370836E-03,  1.668707038970287E+00, -1.582452969712850E-04,
2463548.500000000, A.D. 2032-Nov-12 00:00:00.0000, -1.604406064247617E+00,  4.555538108629480E-01,  4.888985178112006E-02, -3.313765191321445E-03, -1.226821419102503E-02, -1.758249640622760E-04,  9.636705128341774E-03,  1.668543769636704E+00, -1.682921480981737E-04,
2463549.500000000, A.D. 2032-Nov-13 00:00:00.0000, -1.607668437065626E+00,  4.432711072763896E-01,  4.871246370568391E-02, -3.210939908700359E-03, -1.229706325005468E-02, -1.789494547561192E-04,  9.635704158746202E-03,  1.668370457123761E+00, -1.783315966290070E-04,
2463550.500000000, A.D. 2032-Nov-14 00:00:00.0000, -1.610827863720728E+00,  4.309599442451059E-01,  4.853195634884937E-02, -3.107873610844125E-03, -1.232513276861873E-02, -1.820635141207358E-04,  9.634645228705089E-03,  1.668187109070765E+00, -1.883631748014460E-04,
2463551.500000000, A.D. 2032-Nov-15 00:00:00.0000, -1.613884105513676E+00,  4.186211022217548E-01,  4.834834021859336E-02, -3.004570934199729E-03, -1.235242090327915E-02, -1.851669854413533E-04,  9.633528385004286E-03,  1.667993733578435E+00, -1.983864140447937E-04,
2463552.500000000, A.D. 2032-Nov-16 00:00:00.0000, -1.616836928376584E+00,  4.062553635070723E-01,  4.816162597500727E-02, -2.901036522212215E-03, -1.237892581858361E-02, -1.882597141231109E-04,  9.632353677091945E-03,  1.667790339208453E+00, -2.084008489200127E-04,
2463553.500000000, A.D. 2032-Nov-17 00:00:00.0000, -1.619686102883554E+00,  3.938635122429200E-01,  4.797182443028570E-02, -2.797275019663094E-03, -1.240464568210335E-02, -1.913415500652577E-04,  9.631121157079847E-03,  1.667576934983695E+00, -2.184060218127648E-04,
2463554.500000000, A.D. 2032-Nov-18 00:00:00.0000, -1.622431404262429E+00,  3.814463344063643E-01,  4.777894654910630E-02, -2.693291073637237E-03, -1.242957866283672E-02, -1.944123469963001E-04,  9.629830879750785E-03,  1.667353530389506E+00, -2.284014821455168E-04,
2463555.500000000, A.D. 2032-Nov-19 00:00:00.0000, -1.625072612406593E+00,  3.690046178050051E-01,  4.758300344893959E-02, -2.589089344049993E-03, -1.245372292910975E-02, -1.974719573036825E-04,  9.628482902565814E-03,  1.667120135374961E+00, -2.383867760989163E-04,
2463556.500000000, A.D. 2032-Nov-20 00:00:00.0000, -1.627609511886509E+00,  3.565391520720659E-01,  4.738400640008131E-02, -2.484674514749774E-03, -1.247707664951318E-02, -2.005202269814750E-04,  9.627077285667345E-03,  1.666876760353395E+00, -2.483614364134148E-04,
